POWER_ON,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,0.7813128355838641,0.751693894831656,0.7883234084204753,0.7006137325165147,0.8756488354316099,0.9932713502128897,0.43278961419961,-0.9947971713874426,1.0246519248310864,0.2611000512217708,-0.6931585633568015,0.8660402468449236,-1.6092793955800855,0.6200065365758214,0.17920322098991615,-1.585236298979701,-2.7034922552791083,-2.8522876051472084,0.49242414026457676,-2.131681983509822
0,-0.043973105827417494,0.014679301198554937,-0.06355578414044034,0.042019154289499164,-0.19140600705874675,-0.7127588238339281,0.24177216150631708,-0.12467444140242653,-0.9287066773805639,0.7113449795151822,2.082615970290761,0.7585910706758248,-0.03955683218724482,-0.5877880623983097,-0.3838287258341621,-1.632695234939031,2.3863665439830575,-1.5520794014962984,0.6942493068800571,0.7178573032693061
0,0.1446977884353733,0.16122206282554244,0.17388513518533313,-0.0856498237409199,0.06594512411136115,-0.7279237673875038,0.1624431297937823,0.09243355734292057,0.02834905764397347,-0.5909920662123777,0.3281000199677561,-0.995144204987597,-2.4668673629350324,-0.6530106855055324,-1.269008130738556,-0.5099804167366793,1.926956728953326,1.6287316015191122,-1.3051300765838592,-0.6113293759606653
1,0.8196554776511575,0.8896839315865532,0.7678757233882089,0.8097670376748336,0.7196051585272519,-2.527799930560157,0.4864778574472087,0.7752688179880034,1.5107662786427678,-1.0365057898755714,-1.2034877495869836,-0.16234496581538727,-0.041091765136883104,-1.9604439740523065,-0.6451752766987711,-1.0761310651992366,0.36063729498906866,0.00030271688516683715,1.5798565264033024,1.2144170450826943
1,0.9031844539468635,0.7731469352094168,0.9832557043479202,0.6735501593045035,0.8307345616707971,-2.641614278089051,0.3716599664345121,-0.5263807526776167,0.8769419659925215,1.624387565282029,-0.5222016291454726,2.206979555141881,0.5173539805485683,-0.7137587260389981,-1.3307670339735185,-1.0688171949347853,-0.7115741074184918,-0.015737014118054407,1.3942153402948725,-0.7835327863242516
1,0.6514439626963029,0.7108807774584713,0.8814151762118267,0.6206893547465424,0.7752247581760291,0.5206107740249551,0.14144135808329672,-0.23634508074681715,-0.262441186050725,0.4397965455853512,-0.13939773950395418,2.836066100536006,0.5578756514256914,-0.9709369114426144,2.109203372185553,-0.23591175351925453,0.7226539347887717,1.1250332180984566,-1.1172558767362428,-0.23511206575153573
1,0.8267050265869259,0.5848184598670696,0.8482066727335387,0.7617182810387032,0.9320414009783835,-2.3719140395146985,-0.5578446778118423,0.15316364452667408,0.5413055990067832,-1.8195082651970247,0.3771143111571259,1.3229387997554538,1.4971379800602838,-0.053754968989345564,-0.705319786064569,-1.3459207157199347,0.9598437179838268,-0.08187299598447212,-0.27923589724418607,-0.2583183256677214
0,0.08896307956234371,-0.07191533192424202,0.036873314731751976,-0.012372894627483616,-0.08744356483399182,-1.3930704986778697,-0.3668923488701093,0.20297625933952024,0.7579231014283465,-1.159391587295632,0.698744761007459,-0.03580996606943199,1.099567709907365,-0.40434791894505223,-0.452652655012484,1.1864637548967323,-1.3211016394387076,0.10894420246636549,-0.5934758965948446,-0.14823129323572698
1,0.8082283989275425,0.7788869761172306,0.8393797298216252,0.7602320306385396,0.8627606297561832,-0.6272790859274902,0.2602435375295327,-0.5488732342472092,-1.0680470637039883,0.46341743280481235,-1.5080370343602831,-0.08674808816865515,2.5670410172302986,2.098825092185082,-1.5858158931981894,-1.373547380279498,0.3399525387935618,0.007010508124571949,1.3998684402785624,-0.054624218364231925
1,0.9065480375065351,0.7012820472848816,0.6072327420654391,0.6815969441777441,0.7720492536703467,-0.6762256663281536,0.384605021126444,2.25958465737453,1.594692459120492,0.4087601767215985,1.027423986683875,-1.6516171749934911,0.7479991237754213,-0.15495170067184405,-0.2833945181339387,-2.8757680522658147,0.541603362732076,-0.4920038931477725,-1.421283481455072,-2.2597030615049363
0,-0.05172884501003722,-0.013125696709230472,-0.027888339415075653,-0.03998990621311371,-0.015830547800966377,2.0088961634098355,0.6803245891873857,-0.8431392346618662,1.1585058531051011,-1.3466518438990323,-1.3608858303655096,-0.866202126714358,-0.8650951528501727,1.693851191842356,-2.136824276165603,-0.5473740750565578,-2.1436910092995616,-0.6563374501240723,3.06145134156238,1.3011640406802476
1,0.940934744018558,0.8076851882958769,0.8845157971184322,0.8269294752580735,0.7816146106840791,1.9681933365465243,1.7693963500212586,0.13323695004857525,-1.4300117611276542,1.996130462667435,-0.5676146400429566,-1.8300831665110595,-0.05148651295050023,-0.24195485736762826,0.15013174794434891,-0.16216661626075735,0.7385853065934448,-1.255014777449878,0.36629552113465114,0.42316413526438657
0,0.22988981236192504,-0.022485598180807857,-0.004889718347410555,-0.004489303012253698,-0.08456731044941129,-1.4253335564273608,0.018068911213131034,-1.9768838366297756,0.5551684856603303,0.8063654442988304,-1.542596358050444,1.4829628297466377,-0.45807634060506136,0.5679740600255634,-0.34200364531132244,-1.1772985666299345,-1.9578507613629619,1.2714520145558588,1.1008455049566037,2.399289666635797
1,0.7637161439560342,0.734999741917654,0.6594810153196425,0.8182501030599214,0.7985901034093329,1.155593092784158,-0.5070762368217893,0.142471279672766,1.2611473095456442,0.8602651334670528,-1.240035823652368,1.3677153271588864,0.04677745123919533,0.7701156833657846,-1.3121413989196233,1.4340698975255872,-1.1021072625804957,-0.6235227596102949,0.9576399893212388,-3.391744755929742
0,-0.044550252140077184,0.016865467196672767,-0.005240445057746946,-0.06701152004542331,-0.00626482221218215,0.4508351645134655,1.3648580819708185,-1.2033136352322031,-1.1047301260067683,2.382483222754912,2.3856149044796284,1.294640493750036,-0.38601258382976644,-1.568519922777189,1.4174220242474558,-0.5135394530867599,-0.81806292345163,-1.361293602821028,-0.30018234962848717,-2.7622505277047353
1,0.9453384477117701,0.8441940649569409,0.9704105516255492,0.917171791471616,0.8241240248406729,-1.4347135882510256,-0.7834008900968537,-1.0453726026010022,0.8925745868960446,1.1055985272184419,-0.5145568841042929,-0.6165591642106916,0.29336912681588734,0.6939998255795103,1.3350037059641922,-1.7431717967687264,0.2771469149417367,-1.0321469376335193,0.8898279398032792,-1.4251818461991688
1,0.9579572145730713,0.6909600922557154,0.924689171553472,0.6823826663445219,0.8084505145692863,-1.5500532464799357,-1.1108298078050483,-1.2160814879301651,1.0036384829862603,1.0251657284792697,-1.7660196876184835,0.6160885847899152,0.7416471168569789,-0.46029549741661446,-0.4657420374312604,0.20964791573204658,0.0007276112572290883,0.7319936552498958,-0.42254237490148716,-0.04901911567587147
1,0.7477139972846732,0.9410932379746271,0.7937995990633969,0.8487560297086719,0.8797994549612237,0.0048892052051724335,0.22538140225026304,-0.01948283871811246,-1.4690412785173612,1.4043351640619923,0.8862538375672643,0.1260678690542702,-0.7490388996812596,-1.599795202985989,-0.04048819698059697,0.5094468687403642,0.9567977742209846,-0.8815308693654144,-0.6876226485310851,-1.4393953644701956
1,0.7579813182904143,0.7901411867715739,0.8951449277058087,0.9181891092959962,0.8923508616047369,-0.09255095822823105,0.6119587847047748,-0.29153053432398496,0.05016022360768496,1.2160411085116072,2.193774520162214,-1.709197956953923,-0.9898150721519516,-0.07112278338722539,1.8988051558960455,0.10888793665791774,0.2102611802640717,-0.3996062516139725,-0.03260862777284407,0.32319713255035115
0,-0.02817846088605074,0.0018849622944847662,-0.036650702036805184,0.04809080927488954,-0.10506233218278012,0.24530170487192032,-1.819904959952698,-0.9218743926589528,-1.038633079507658,-1.5006456049265022,-0.05008183383760764,0.2067682132138986,-1.1463266578907971,1.8427546944853614,0.08798676516173606,-2.896429602588384,0.014443538473604134,-0.1427907896995554,-0.2918227344391254,0.8671269611221476
1,0.6655549488965723,0.8708214423256557,0.6296128413173281,0.7797475772935171,0.8868772500590771,0.32409244979655555,-0.4796222365045041,0.9264538652905412,0.6639358675616965,0.8826523791541225,2.018782213127185,-1.5341021129409005,1.1000300159479983,-1.5211114892753195,-1.283573003933539,-2.066891436137647,1.4837971376727679,0.781823535721625,0.24628879456620545,0.900726666940149
1,0.7081348053515802,0.8233216131263502,0.7075534011870446,0.7471702953337022,0.6813663572890146,-0.8105394191899844,-0.2337906329830936,-0.12277603614430882,-0.9795761301120895,-0.5270377761516613,1.5376034265768959,-0.9120095841230943,-1.2599491665884526,-0.26492262371416975,0.017539617443546263,0.8038465650435681,-1.8663709742087953,-2.5552065342421257,-0.3943167343874336,-0.04603126077987979
1,0.6995859233247932,0.8953136633913246,0.9562888768508199,0.9036087651046256,0.8587855888137735,-1.70358973819569,-0.16570275815974617,-0.7887220635949244,0.0553065999746262,0.5158471135283685,0.5324934360098517,-0.29935419615407566,0.6815944186627129,-2.0427224274556264,-0.9241727481591182,-0.13879089015287452,0.6653916224970098,-0.0424960981394622,0.5407693444567017,0.33057138986013335
1,0.7232202434895871,0.8287124165201825,0.7726006918170696,0.6577025074738327,0.861973878470287,0.5193597217937803,0.8084639740910013,-0.4277631532212827,0.5704141759316275,0.9902109011412444,-1.3925970636316278,-1.1145501683575259,1.2039075627782139,-0.2912242253853073,1.5322414758263476,-0.6704143567482475,1.0773133588368617,-0.7593576046884025,-0.7937429863823114,-0.5577580028414125
1,0.7965315112613219,0.7387562625359563,0.7756616020624982,0.7029875739620357,0.6088683108337496,0.47812462460792765,0.815364564090836,2.7281156783740235,-0.22558281471726838,-1.9873547236681843,0.41878106800218357,0.14926657736097643,0.23149737022045863,-0.6375783840724525,0.7244527062561017,-0.8718778196241395,-0.7933644782843177,0.1360149438041064,1.0257266258153623,-0.5720359270788693
1,0.8234214732536521,0.8361503525206102,0.770016180372512,0.7602442234508279,0.809297924652941,-1.3866588075471344,-0.4314473499990513,0.29214543599256215,-1.0698284793875739,0.6955858142691383,0.902187194507382,0.05757537713397354,0.5305859154121271,-1.0166784728146319,0.08033305930694395,-1.8233242798984706,-0.46045059502398067,-1.606544841701468,0.9185711433630492,-1.8673677401551663
0,0.1550500492814077,-0.11437262073206618,0.1904136589573007,0.12376537575119982,-0.04684961133603158,-0.024246735741650705,-0.19421585300241545,-0.1768895670115237,-1.0260708402552994,0.7161393675505442,0.555261501198595,-1.6532877429005381,-0.08137080520032766,0.4955599158619486,0.6143979393421206,0.6722507351281424,-1.1187183975838189,-0.02513167018407253,-0.16781287953750115,-0.4928884674130247
0,-0.0998354040738791,0.010855970577652314,0.16259589153620635,0.03797676360408961,-0.0758765257935375,-1.0482750402485344,-1.3885603882883772,-0.100705967989702,-0.42752550010375745,-0.47160718082014397,0.28074351038679923,1.659739537466555,-0.28256196837339975,1.8208787315670696,-1.0938942361923227,1.5054567697521866,-2.07771621768452,1.367915176636576,-1.377234717166228,1.3376156920540083
0,0.09843223984765838,-0.00332299906444608,0.2218780233448134,-0.09680457585102453,0.13508523306990056,-1.191953440943672,1.2822092129338798,-1.048536915656602,1.3322567775983603,0.24034514848206293,0.4970663474900642,-0.618455205391188,-0.5867206052422953,3.002309236419159,-0.5029192964405131,0.7369217272059475,0.17018837461333924,-0.12865661146394847,0.36650693244708205,0.8048113743096589
1,0.7786011155774492,0.779188314272746,0.7840954789599949,0.7689692294615097,0.7346320859362582,-0.5536475408824618,0.4112519822382252,-1.2056800299203418,0.4105568329706787,1.046203384625366,-1.1392659684116997,-1.0420623990669886,-1.3715749078572568,-0.19374730301026588,1.048114293894226,-0.28825534607357345,1.2366369842455571,1.8576984550268647,-0.2772189421804192,-0.26983454355202247
1,0.7950536290347567,0.787146248856107,0.8295624488747095,0.7385676855903706,0.719362307088195,-0.45705145711392814,-0.7381160375230695,-1.8330829941162714,-0.544016229495472,0.7298325518011342,-2.121593947733493,-0.22766069810482048,0.8600582371840251,-1.5587742652944803,-0.22166214133024334,-0.920608707200727,-0.3247372442426346,0.3920803612068426,1.2145636819683572,1.177988619157024
0,0.06748194921666036,-0.18818490454976392,-0.15166425494207914,-0.07097889922335351,0.007569494000509345,-1.1633394378595359,0.49566067515891216,-0.45694703027805916,-1.654975953421675,0.2754033360532649,0.5716955095074436,-0.3072049894920602,1.404513418362015,-0.41787868608608036,1.351777531286731,-0.8091782973805675,0.38321465036048796,-0.12497190206413586,-1.1172874305696219,0.6106295089498845
1,0.6877277978437701,0.7451275092259039,0.9476934426118275,0.897888955855678,0.8685589746298417,1.1243195931815424,0.258847897426656,-1.1029162688026155,0.6655522368441027,1.4554395295455882,-1.8366054970139023,1.1667302090208638,0.5682269202267072,1.0818324415575469,0.943828679317285,-0.29319989429697946,-0.9179039805308482,-1.290121550848284,-1.4879145009271384,-0.06429489265350519
1,0.8382409746184051,0.8092844901141115,0.6832220448732065,0.6628256870736495,0.7858351413989874,-1.912857880389231,-0.48475127887043323,-0.03410707266654578,-0.44505549834550073,0.4822558220381618,2.3467285902952946,0.9385482674359389,0.3972849864816189,0.7346429486111328,0.34406673027534407,-0.7635201836350142,-0.2160044405109559,1.2083575439617595,-1.185196097176994,-0.09343491882587343
0,0.0166452208213056,0.015985639199740036,0.02167755637626291,0.16087808557343736,0.11663705456692522,2.801720198924732,1.231693576303293,-0.59673538738278,2.192926303738284,1.09183634602521,0.8423143844659453,-0.4554188666537139,1.2737030345740017,1.6799869674140504,-2.282769106224927,0.7628328917444607,0.7472349732393541,1.1348994623937685,-0.6317532945524588,0.36304306786947493
1,0.849245126400815,0.6972324859074042,0.6902697472367156,0.8828229690184624,0.8530975661964091,0.164533657367891,-0.008892998172034483,-0.32646445495135396,-0.01782065597150153,-1.142520931109873,0.7571120103663915,0.7129161821604137,0.5009147957038191,0.20522250933600927,-0.17640728281168142,-0.3696961119337403,-1.148408111663082,-1.510399351595198,1.1025884124435232,1.272495394098458
0,0.02891686439078181,0.12657078408647005,-0.05888668267386961,0.1090861670603698,-0.21782113197314304,1.555690183548657,-0.7895282644373625,1.4042946621021781,2.33073994515729,0.6562722120793129,-0.5946692312522821,-0.07880885522405734,0.8044207242756883,-0.587982351664742,1.2051444151760502,1.6932678924482123,0.3962147245528275,-0.7119386198385966,1.0511538358569679,-0.05921288152860049
1,1.0455300139910895,0.71338251517855,0.71627375689503,0.7537060487974743,0.7470533036492992,-0.02093717942777079,0.156313198914186,1.4204826602944396,-1.8253718752918398,1.0618677765224356,1.0560035084205128,-0.06528958573455179,-0.11975225544112522,0.14078953433314945,0.5449136134698027,0.9602521356142028,1.5468662507222017,0.6658149464943549,0.9040583797977069,-1.2657551361707085
0,-0.0637739984251316,0.09694572005267368,-0.06078752606758179,-0.014994071907910939,-0.056184209935169885,2.0692022375374917,-0.8247795035533108,-0.6962152250744891,-2.7148322568692267,1.3572448505078398,1.0206748706816307,-1.8019454005362352,-1.1550828535998794,-0.21165450579735884,1.5628321956870936,-0.4810499685739037,-1.9129344984024759,0.6189022957604955,0.39491862583327764,-0.8104106342456455
1,0.7469003044998183,0.8427194361871685,0.7460877296851022,0.6566848185475288,0.8479360953429422,-1.2762894890741487,0.5057614286732183,-0.2880353144265535,-1.2268014810694967,0.6154079733260724,1.6757754604308701,-0.99472329101503,0.49969290497558017,0.5355831519497432,0.7839233909292259,1.3556767811434949,0.1808357014861519,0.5061998434291248,-1.583712869399002,-0.1696865032609624
1,0.7376859473575236,0.7353772690156197,0.7451731205074923,0.7475337592933198,0.5375182943625888,-0.9988505913671448,2.8702802375006593,-1.1840270805486168,1.4233954099060284,-2.271906528585475,2.6499984135834875,0.7542495745980557,-1.065205656709158,1.0132103479423966,-1.553018193574454,0.011533602841465207,0.12951971884729382,-0.3771434701562909,-0.06378562791548159,-1.5325348769476967
0,-0.05554771191602547,0.17753108926095118,0.08333339117803072,0.04936548476431509,0.25490097087177227,-0.9899678659645768,-0.9080838411650424,0.6146376013557162,1.832236277597284,-1.802767129642519,-0.5053504925505556,3.5177611875501897,-0.005721010071242427,1.610999754077761,-1.1124025341787764,0.09176109448389114,-1.503792589285176,0.5267519051531836,0.16968749622392212,0.5148052608422072
0,-0.06373871273065178,-0.11936368317564801,-0.11048627930625202,0.12960630617813962,0.053102609489421006,0.3383092539658169,-1.48501227776533,0.1386798017293898,-0.16607733524567836,1.4778977829798476,-0.4908708996172518,-1.3150080616320574,-0.8962544499831756,0.46863722141238895,-0.8652879207663163,1.9942177087746278,1.5689659161743503,1.4250420389262797,-0.6929975181873894,0.825098126216524
